,cdl,irrigation_flag,irrigation_type,irrigated_fraction,above_canopy_acres,below_canopy_acres,state
1987,52,1,under,0.5589999999999999,2899,8574,PA
1988,52,1,over,0.9009999999999999,235,207,RI
1989,52,1,under,0.851,7719,9132,SC
1990,52,0,,0.308,197,36,SD
1991,52,1,under,0.7290000000000001,2351,4094,TN
1992,52,1,under,0.9990000000000001,30187,32834,TX
1993,52,1,over,1.0,2124,1721,UT
1994,52,1,over,0.6890000000000001,925,381,VT
1995,52,1,over,0.623,4820,2612,VA
1996,52,1,over,0.9990000000000001,258992,10354,WA
1997,52,1,under,0.639,184,241,WV
1998,52,1,over,0.951,192893,418,WI
1999,52,1,under,0.609,23,1065,WY
2000,53,1,under,0.835,2757,3189,AL
2001,53,1,over,0.8270000000000001,414,204,AK
2002,53,1,under,1.0,15396,87576,AZ
2003,53,1,under,0.72,307,7384,AR
2004,53,1,under,1.0,280298,737738,CA
2005,53,1,over,1.0,76399,15214,CO
2006,53,0,,0.282,229,1231,CT
2007,53,1,over,0.885,13385,2545,DE
2008,53,1,under,0.9309999999999999,52201,118740,FL
2009,53,1,over,0.927,78903,16083,GA
2010,53,1,under,0.996,838,5951,HI
2011,53,1,over,1.0,363937,17761,ID
2012,53,1,over,0.8859999999999999,23970,2714,IL
2013,53,1,over,0.7090000000000001,8258,3054,IN
2014,53,1,over,0.701,1136,556,IA
2015,53,1,under,0.985,1787,2353,KS
2016,53,1,under,0.5820000000000001,183,1825,KY
2017,53,1,under,0.449,329,2857,LA
2018,53,0,,0.313,6299,597,ME
2019,53,1,over,0.887,10362,4317,MD
2020,53,1,over,0.731,7599,691,MA
2021,53,1,over,0.81,76512,4419,MI
2022,53,1,over,0.8220000000000001,45740,670,MN
2023,53,1,over,1.0,316,37,MS
2024,53,1,over,0.9740000000000001,12533,2325,MO
2025,53,1,over,1.0,5152,118,MT
2026,53,1,over,0.7509999999999999,9929,243,NE
2027,53,1,over,1.0,5619,3013,NV
2028,53,1,under,0.784,1075,1505,NH
2029,53,1,over,0.82,20193,11413,NJ
2030,53,1,over,1.0,12203,11305,NM
2031,53,1,over,0.499,21475,4403,NY
2032,53,1,under,0.685,8221,9286,NC
2033,53,1,over,0.85,29270,13,ND
2034,53,1,over,0.823,10724,8691,OH
2035,53,1,over,0.9740000000000001,3321,296,OK
2036,53,1,over,0.924,111186,11072,OR
2037,53,1,under,0.5589999999999999,2899,8574,PA
2038,53,1,over,0.9009999999999999,235,207,RI
2039,53,1,under,0.851,7719,9132,SC
2040,53,0,,0.308,197,36,SD
2041,53,1,under,0.7290000000000001,2351,4094,TN
2042,53,1,under,0.9990000000000001,30187,32834,TX
2043,53,1,over,1.0,2124,1721,UT
2044,53,1,over,0.6890000000000001,925,381,VT
2045,53,1,over,0.623,4820,2612,VA
2046,53,1,over,0.9990000000000001,258992,10354,WA
2047,53,1,under,0.639,184,241,WV
2048,53,1,over,0.951,192893,418,WI
2049,53,1,under,0.609,23,1065,WY
2050,54,1,under,0.998,10,1600,AL
2051,54,0,,0.0,0,0,AK
2052,54,1,under,1.0,0,67,AZ
2053,54,1,under,1.0,4,1427,AR
2054,54,1,under,1.0,24722,258565,CA
2055,54,1,over,0.99,66,38,CO
2056,54,1,under,0.5720000000000001,33,107,CT
2057,54,1,under,1.0,0,16,DE
2058,54,1,under,0.9309999999999999,5645,41794,FL
2059,54,1,under,0.997,393,1701,GA
2060,54,1,under,1.0,0,263,HI
2061,54,1,over,1.0,10,8,ID
2062,54,1,under,0.871,63,154,IL
2063,54,1,over,0.877,2901,93,IN
2064,54,1,under,0.972,10,29,IA
2065,54,1,under,0.972,6,65,KS
2066,54,1,under,0.965,12,489,KY
2067,54,1,under,1.0,2,221,LA
2068,54,1,under,0.8690000000000001,7,46,ME
2069,54,1,under,0.982,49,175,MD
2070,54,1,under,0.955,161,286,MA
2071,54,1,over,0.84,793,636,MI
2072,54,1,over,0.912,46,16,MN
2073,54,1,over,1.0,118,4,MS
2074,54,1,under,0.986,16,198,MO
2075,54,1,over,1.0,27,3,MT
2076,54,1,under,1.0,8,46,NE
2077,54,0,,0.0,0,0,NV
2078,54,1,under,0.9009999999999999,40,216,NH
2079,54,1,under,0.701,438,925,NJ
2080,54,1,under,1.0,14,197,NM
2081,54,1,under,0.866,349,467,NY
2082,54,1,under,0.998,32,2471,NC
2083,54,1,under,1.0,3,4,ND
2084,54,1,under,0.9229999999999999,236,2122,OH
2085,54,1,under,1.0,30,39,OK
2086,54,1,over,0.995,121,76,OR
2087,54,1,under,0.95,104,1099,PA
2088,54,1,under,1.0,2,31,RI
2089,54,1,under,1.0,12,2853,SC
2090,54,0,,0.037000000000000005,5,1,SD
2091,54,1,under,0.998,60,2330,TN
2092,54,1,over,0.997,185,114,TX
2093,54,1,under,1.0,8,83,UT
2094,54,0,,0.17,7,2,VT
2095,54,1,under,0.894,314,395,VA
2096,54,1,under,1.0,46,65,WA
2097,54,1,under,0.8390000000000001,5,21,WV
2098,54,0,,0.113,52,34,WI
2099,54,1,over,1.0,1,1,WY
2100,55,1,under,0.915,207,2494,AL
2101,55,1,,1.0,0,0,AK
2102,55,0,,0.0,978,23823,AZ
2103,55,1,under,0.9420000000000001,20,1478,AR
2104,55,1,under,1.0,289629,2286972,CA
2105,55,1,over,1.0,1731,453,CO
2106,55,1,under,0.9670000000000001,12,85,CT
2107,55,1,under,0.685,17,304,DE
2108,55,1,under,0.943,33636,457392,FL
2109,55,1,under,0.925,26734,73875,GA
2110,55,1,under,1.0,1689,3031,HI
2111,55,1,over,1.0,7346,18,ID
2112,55,1,under,0.97,7,97,IL
2113,55,1,under,0.7140000000000001,76,306,IN
2114,55,1,under,0.998,133,134,IA
2115,55,1,over,0.9590000000000001,1685,1158,KS
2116,55,1,under,0.9129999999999999,57,60,KY
2117,55,1,under,1.0,340,857,LA
2118,55,1,under,0.73,46,98,ME
2119,55,1,under,0.41100000000000003,207,1768,MD
2120,55,1,under,0.9940000000000001,94,951,MA
2121,55,1,under,0.92,2358,16168,MI
2122,55,1,under,0.998,30,116,MN
2123,55,1,under,1.0,0,1204,MS
2124,55,1,under,0.968,2,361,MO
2125,55,1,under,1.0,354,542,MT
2126,55,1,under,1.0,0,33,NE
2127,55,0,,0.0,6,1197,NV
2128,55,1,under,0.955,17,597,NH
2129,55,1,under,0.935,185,2486,NJ
2130,55,1,under,1.0,5111,40307,NM
2131,55,1,under,0.5589999999999999,1502,5437,NY
2132,55,1,over,0.927,998,207,NC
2133,55,1,under,1.0,0,21,ND
2134,55,1,under,0.779,177,253,OH
2135,55,1,under,1.0,326,1774,OK
2136,55,1,over,0.9009999999999999,25884,16814,OR
2137,55,1,under,0.888,185,2576,PA
2138,55,1,under,0.972,3,49,RI
2139,55,1,under,1.0,204,10249,SC
2140,55,1,over,0.588,21,0,SD
2141,55,1,over,0.9890000000000001,340,280,TN
2142,55,1,under,1.0,1370,46724,TX
2143,55,1,under,1.0,3009,3339,UT
2144,55,1,under,0.7859999999999999,29,103,VT
2145,55,1,under,0.981,43,1099,VA
2146,55,1,under,0.943,97733,150441,WA
2147,55,0,,0.371,5,30,WV
2148,55,1,under,1.0,353,502,WI
2149,55,1,over,1.0,1,0,WY
2150,56,1,over,0.887,18561,8,AL
2151,56,1,over,0.706,125,7,AK
2152,56,1,under,1.0,9678,11703,AZ
2153,56,1,over,0.985,21005,2870,AR
2154,56,1,over,0.976,178064,71497,CA
2155,56,1,over,0.6559999999999999,48996,10117,CO
2156,56,1,over,0.8590000000000001,2817,0,CT
2157,56,1,over,0.892,2200,9,DE
2158,56,1,under,0.9279999999999999,81246,373580,FL
2159,56,1,over,0.6679999999999999,24948,110,GA
2160,56,1,over,0.983,28025,406,HI
2161,56,1,over,0.975,208181,50111,ID
2162,56,1,over,0.828,23969,0,IL
2163,56,1,over,0.49,16055,0,IN
2164,56,1,over,0.461,2983,0,IA
2165,56,1,over,0.698,52251,1809,KS
2166,56,0,,0.285,3444,10,KY
2167,56,1,over,0.502,8688,7272,LA
2168,56,0,,0.379,1209,0,ME
2169,56,1,over,0.825,9457,0,MD
2170,56,1,over,0.568,2406,15,MA
2171,56,1,over,0.509,32199,36,MI
2172,56,0,,0.375,11458,19446,MN
2173,56,1,over,0.606,5979,23,MS
2174,56,1,over,0.895,5861,4764,MO
2175,56,1,under,0.7170000000000001,55072,55551,MT
2176,56,1,over,0.978,106255,2100,NE
2177,56,1,over,1.0,5790,2291,NV
2178,56,1,over,1.0,717,16,NH
2179,56,1,over,0.8740000000000001,16923,64,NJ
2180,56,1,under,1.0,3161,3724,NM
2181,56,1,over,0.613,8061,6,NY
2182,56,1,over,0.426,22026,61,NC
2183,56,0,,0.341,8235,9839,ND
2184,56,1,over,0.504,8214,8,OH
2185,56,1,over,0.813,28284,0,OK
2186,56,1,over,0.579,179988,11902,OR
2187,56,0,,0.195,2981,7,PA
2188,56,1,over,0.9329999999999999,2230,0,RI
2189,56,1,over,0.9279999999999999,21675,8,SC
2190,56,1,over,0.62,9190,360,SD
2191,56,1,over,0.544,7677,5,TN
2192,56,1,over,0.8859999999999999,121510,26379,TX
2193,56,1,over,0.966,5201,702,UT
2194,56,1,over,0.626,320,6,VT
2195,56,1,over,0.478,10535,0,VA
2196,56,1,over,0.9179999999999999,163512,9981,WA
2197,56,1,over,0.436,421,0,WV
2198,56,1,over,0.42,10033,49,WI
2199,56,1,under,0.983,21562,24592,WY
2200,57,1,under,0.835,2757,3189,AL
2201,57,1,over,0.8270000000000001,414,204,AK
2202,57,1,under,1.0,15396,87576,AZ
2203,57,1,under,0.72,307,7384,AR
2204,57,1,under,1.0,280298,737738,CA
2205,57,1,over,1.0,76399,15214,CO
2206,57,0,,0.282,229,1231,CT
2207,57,1,over,0.885,13385,2545,DE
2208,57,1,under,0.9309999999999999,52201,118740,FL
2209,57,1,over,0.927,78903,16083,GA
2210,57,1,under,0.996,838,5951,HI
2211,57,1,over,1.0,363937,17761,ID
2212,57,1,over,0.8859999999999999,23970,2714,IL
2213,57,1,over,0.7090000000000001,8258,3054,IN
2214,57,1,over,0.701,1136,556,IA
2215,57,1,under,0.985,1787,2353,KS
2216,57,1,under,0.5820000000000001,183,1825,KY
2217,57,1,under,0.449,329,2857,LA
2218,57,0,,0.313,6299,597,ME
2219,57,1,over,0.887,10362,4317,MD
2220,57,1,over,0.731,7599,691,MA
2221,57,1,over,0.81,76512,4419,MI
2222,57,1,over,0.8220000000000001,45740,670,MN
2223,57,1,over,1.0,316,37,MS
2224,57,1,over,0.9740000000000001,12533,2325,MO
2225,57,1,over,1.0,5152,118,MT
2226,57,1,over,0.7509999999999999,9929,243,NE
2227,57,1,over,1.0,5619,3013,NV
2228,57,1,under,0.784,1075,1505,NH
2229,57,1,over,0.82,20193,11413,NJ
2230,57,1,over,1.0,12203,11305,NM
2231,57,1,over,0.499,21475,4403,NY
2232,57,1,under,0.685,8221,9286,NC
2233,57,1,over,0.85,29270,13,ND
2234,57,1,over,0.823,10724,8691,OH
2235,57,1,over,0.9740000000000001,3321,296,OK
2236,57,1,over,0.924,111186,11072,OR
2237,57,1,under,0.5589999999999999,2899,8574,PA
2238,57,1,over,0.9009999999999999,235,207,RI
2239,57,1,under,0.851,7719,9132,SC
2240,57,0,,0.308,197,36,SD
2241,57,1,under,0.7290000000000001,2351,4094,TN
2242,57,1,under,0.9990000000000001,30187,32834,TX
2243,57,1,over,1.0,2124,1721,UT
2244,57,1,over,0.6890000000000001,925,381,VT
2245,57,1,over,0.623,4820,2612,VA
2246,57,1,over,0.9990000000000001,258992,10354,WA
2247,57,1,under,0.639,184,241,WV
2248,57,1,over,0.951,192893,418,WI
2249,57,1,under,0.609,23,1065,WY
2250,58,0,,0.256,2326,671,AL
2251,58,0,,0.342,262,0,AK
2252,58,1,under,1.0,11895,36065,AZ
2253,58,1,over,0.449,7482,4620,AR
2254,58,1,under,0.9279999999999999,96984,340296,CA
2255,58,1,under,0.8370000000000001,137997,289631,CO
2256,58,0,,0.013999999999999999,20,20,CT
2257,58,0,,0.395,685,0,DE
2258,58,0,,0.231,17654,1886,FL
2259,58,1,over,0.439,22954,0,GA
2260,58,1,over,1.0,262,0,HI
2261,58,1,under,0.897,84764,93153,ID
2262,58,0,,0.0,0,0,IL
2263,58,0,,0.282,1160,0,IN
2264,58,0,,0.042,60,0,IA
2265,58,0,,0.29100000000000004,61551,1687,KS
2266,58,0,,0.083,528,201,KY
2267,58,1,over,0.48100000000000004,2525,1514,LA
2268,58,0,,0.0,0,0,ME
2269,58,0,,0.031,106,0,MD
2270,58,0,,0.0,0,0,MA
2271,58,0,,0.026000000000000002,220,0,MI
2272,58,0,,0.172,1850,600,MN
2273,58,0,,0.027000000000000003,275,60,MS
2274,58,0,,0.177,4798,0,MO
2275,58,1,under,0.753,76548,235586,MT
2276,58,0,,0.23399999999999999,46758,2200,NE
2277,58,1,under,0.9059999999999999,26279,88777,NV
2278,58,0,,0.0,0,0,NH
2279,58,0,,0.006999999999999999,24,0,NJ
2280,58,1,over,0.779,59147,26868,NM
2281,58,0,,0.036000000000000004,250,80,NY
2282,58,1,over,0.447,16463,225,NC
2283,58,0,,0.026000000000000002,450,182,ND
2284,58,0,,0.048,212,0,OH
2285,58,1,over,0.557,40701,0,OK
2286,58,1,over,0.892,165935,162552,OR
2287,58,0,,0.065,660,0,PA
2288,58,0,,0.0,0,0,RI
2289,58,0,,0.127,1386,0,SC
2290,58,0,,0.09300000000000001,2026,1360,SD
2291,58,0,,0.10400000000000001,1038,26,TN
2292,58,1,over,0.635,350533,25375,TX
2293,58,1,under,0.9570000000000001,68895,91316,UT
2294,58,0,,0.0,0,0,VT
2295,58,0,,0.013999999999999999,140,0,VA
2296,58,1,over,0.894,86516,38495,WA
2297,58,0,,0.027999999999999997,45,0,WV
2298,58,0,,0.301,4618,0,WI
2299,58,1,under,0.9179999999999999,57730,394640,WY
2300,59,0,,0.256,2326,671,AL
2301,59,0,,0.342,262,0,AK
2302,59,1,under,1.0,11895,36065,AZ
2303,59,1,over,0.449,7482,4620,AR
2304,59,1,under,0.9279999999999999,96984,340296,CA
2305,59,1,under,0.8370000000000001,137997,289631,CO
2306,59,0,,0.013999999999999999,20,20,CT
2307,59,0,,0.395,685,0,DE
2308,59,0,,0.231,17654,1886,FL
2309,59,1,over,0.439,22954,0,GA
2310,59,1,over,1.0,262,0,HI
2311,59,1,under,0.897,84764,93153,ID
2312,59,0,,0.0,0,0,IL
2313,59,0,,0.282,1160,0,IN
2314,59,0,,0.042,60,0,IA
2315,59,0,,0.29100000000000004,61551,1687,KS
2316,59,0,,0.083,528,201,KY
2317,59,1,over,0.48100000000000004,2525,1514,LA
2318,59,0,,0.0,0,0,ME
2319,59,0,,0.031,106,0,MD
2320,59,0,,0.0,0,0,MA
2321,59,0,,0.026000000000000002,220,0,MI
2322,59,0,,0.172,1850,600,MN
2323,59,0,,0.027000000000000003,275,60,MS
2324,59,0,,0.177,4798,0,MO
2325,59,1,under,0.753,76548,235586,MT
2326,59,0,,0.23399999999999999,46758,2200,NE
2327,59,1,under,0.9059999999999999,26279,88777,NV
2328,59,0,,0.0,0,0,NH
2329,59,0,,0.006999999999999999,24,0,NJ
2330,59,1,over,0.779,59147,26868,NM
2331,59,0,,0.036000000000000004,250,80,NY
2332,59,1,over,0.447,16463,225,NC
2333,59,0,,0.026000000000000002,450,182,ND
2334,59,0,,0.048,212,0,OH
2335,59,1,over,0.557,40701,0,OK
2336,59,1,over,0.892,165935,162552,OR
2337,59,0,,0.065,660,0,PA
2338,59,0,,0.0,0,0,RI
2339,59,0,,0.127,1386,0,SC
2340,59,0,,0.09300000000000001,2026,1360,SD
2341,59,0,,0.10400000000000001,1038,26,TN
2342,59,1,over,0.635,350533,25375,TX
2343,59,1,under,0.9570000000000001,68895,91316,UT
2344,59,0,,0.0,0,0,VT
2345,59,0,,0.013999999999999999,140,0,VA
2346,59,1,over,0.894,86516,38495,WA
2347,59,0,,0.027999999999999997,45,0,WV
2348,59,0,,0.301,4618,0,WI
2349,59,1,under,0.9179999999999999,57730,394640,WY
2350,60,0,,0.256,2326,671,AL
2351,60,0,,0.342,262,0,AK
2352,60,1,under,1.0,11895,36065,AZ
2353,60,1,over,0.449,7482,4620,AR
2354,60,1,under,0.9279999999999999,96984,340296,CA
2355,60,1,under,0.8370000000000001,137997,289631,CO
2356,60,0,,0.013999999999999999,20,20,CT
2357,60,0,,0.395,685,0,DE
2358,60,0,,0.231,17654,1886,FL
2359,60,1,over,0.439,22954,0,GA
2360,60,1,over,1.0,262,0,HI
2361,60,1,under,0.897,84764,93153,ID
2362,60,0,,0.0,0,0,IL
2363,60,0,,0.282,1160,0,IN
2364,60,0,,0.042,60,0,IA
2365,60,0,,0.29100000000000004,61551,1687,KS
2366,60,0,,0.083,528,201,KY
2367,60,1,over,0.48100000000000004,2525,1514,LA
2368,60,0,,0.0,0,0,ME
2369,60,0,,0.031,106,0,MD
2370,60,0,,0.0,0,0,MA
2371,60,0,,0.026000000000000002,220,0,MI
2372,60,0,,0.172,1850,600,MN
2373,60,0,,0.027000000000000003,275,60,MS
2374,60,0,,0.177,4798,0,MO
2375,60,1,under,0.753,76548,235586,MT
2376,60,0,,0.23399999999999999,46758,2200,NE
2377,60,1,under,0.9059999999999999,26279,88777,NV
2378,60,0,,0.0,0,0,NH
2379,60,0,,0.006999999999999999,24,0,NJ
2380,60,1,over,0.779,59147,26868,NM
2381,60,0,,0.036000000000000004,250,80,NY
2382,60,1,over,0.447,16463,225,NC
2383,60,0,,0.026000000000000002,450,182,ND
2384,60,0,,0.048,212,0,OH
2385,60,1,over,0.557,40701,0,OK
2386,60,1,over,0.892,165935,162552,OR
2387,60,0,,0.065,660,0,PA
2388,60,0,,0.0,0,0,RI
2389,60,0,,0.127,1386,0,SC
2390,60,0,,0.09300000000000001,2026,1360,SD
2391,60,0,,0.10400000000000001,1038,26,TN
2392,60,1,over,0.635,350533,25375,TX
2393,60,1,under,0.9570000000000001,68895,91316,UT
2394,60,0,,0.0,0,0,VT
2395,60,0,,0.013999999999999999,140,0,VA
2396,60,1,over,0.894,86516,38495,WA
2397,60,0,,0.027999999999999997,45,0,WV
2398,60,0,,0.301,4618,0,WI
2399,60,1,under,0.9179999999999999,57730,394640,WY
2400,62,0,,0.011000000000000001,434,153,AL
2401,62,0,,0.0,0,0,AK
2402,62,0,,0.009000000000000001,8496,26401,AZ
2403,62,0,,0.059000000000000004,400,12395,AR
2404,62,0,,0.067,50264,383306,CA
2405,62,0,,0.039,47609,248736,CO
2406,62,0,,0.002,14,0,CT
2407,62,0,,0.040999999999999995,165,0,DE
2408,62,0,,0.107,60190,39428,FL
2409,62,0,,0.08800000000000001,23690,0,GA
2410,62,0,,0.055999999999999994,1525,3954,HI
2411,62,0,,0.09699999999999999,129656,147672,ID
2412,62,0,,0.012,690,0,IL
2413,62,0,,0.031,1017,0,IN
2414,62,0,,0.006999999999999999,250,0,IA
2415,62,0,,0.002,4251,0,KS
2416,62,0,,0.006999999999999999,266,70,KY
2417,62,0,,0.040999999999999995,1586,3825,LA
2418,62,0,,0.0,0,0,ME
2419,62,0,,0.017,142,0,MD
2420,62,0,,0.001,7,0,MA
2421,62,0,,0.003,142,0,MI
2422,62,0,,0.057999999999999996,3622,117,MN
2423,62,0,,0.027000000000000003,1868,0,MS
2424,62,0,,0.018000000000000002,2060,370,MO
2425,62,0,,0.026000000000000002,58423,325761,MT
2426,62,0,,0.005,24294,14086,NE
2427,62,0,,0.054000000000000006,4056,186123,NV
2428,62,0,,0.055999999999999994,0,71,NH
2429,62,0,,0.034,516,0,NJ
2430,62,0,,0.012,29987,59884,NM
2431,62,0,,0.013999999999999999,232,0,NY
2432,62,0,,0.128,8832,600,NC
2433,62,0,,0.002,695,0,ND
2434,62,0,,0.028999999999999998,436,60,OH
2435,62,0,,0.027999999999999997,35470,2400,OK
2436,62,0,,0.043,99588,177959,OR
2437,62,0,,0.008,46,184,PA
2438,62,0,,0.096,68,0,RI
2439,62,0,,0.076,2283,885,SC
2440,62,0,,0.002,520,1349,SD
2441,62,0,,0.004,330,29,TN
2442,62,0,,0.006,87881,45408,TX
2443,62,0,,0.069,76142,166748,UT
2444,62,0,,0.0,0,0,VT
2445,62,0,,0.015,633,0,VA
2446,62,0,,0.036000000000000004,48010,25236,WA
2447,62,0,,0.0,0,0,WV
2448,62,0,,0.003,249,0,WI
2449,62,0,,0.021,45015,299200,WY
2450,66,1,under,0.6990000000000001,207,2494,AL
2451,66,0,,0.0,0,0,AK
2452,66,1,under,1.0,978,23823,AZ
2453,66,0,,0.258,20,1478,AR
2454,66,1,under,0.9990000000000001,289629,2286972,CA
2455,66,1,over,1.0,1731,453,CO
2456,66,0,,0.131,12,85,CT
2457,66,1,under,0.905,17,304,DE
2458,66,1,under,0.976,33636,457392,FL
2459,66,1,under,0.8440000000000001,26734,73875,GA
2460,66,1,under,0.69,1689,3031,HI
2461,66,1,over,1.0,7346,18,ID
2462,66,1,under,0.556,7,97,IL
2463,66,0,,0.332,76,306,IN
2464,66,1,under,0.7340000000000001,133,134,IA
2465,66,1,over,0.9259999999999999,1685,1158,KS
2466,66,0,,0.297,57,60,KY
2467,66,0,,0.38799999999999996,340,857,LA
2468,66,0,,0.046,46,98,ME
2469,66,1,under,0.626,207,1768,MD
2470,66,1,under,0.615,94,951,MA
2471,66,0,,0.303,2358,16168,MI
2472,66,1,under,0.684,30,116,MN
2473,66,1,under,0.545,0,1204,MS
2474,66,0,,0.09,2,361,MO
2475,66,1,under,1.0,354,542,MT
2476,66,1,under,0.579,0,33,NE
2477,66,1,under,1.0,6,1197,NV
2478,66,1,under,0.696,17,597,NH
2479,66,1,under,0.6990000000000001,185,2486,NJ
2480,66,1,under,1.0,5111,40307,NM
2481,66,1,under,0.483,1502,5437,NY
2482,66,1,over,0.787,998,207,NC
2483,66,1,under,1.0,0,21,ND
2484,66,0,,0.23399999999999999,177,253,OH
2485,66,1,under,0.897,326,1774,OK
2486,66,1,over,0.857,25884,16814,OR
2487,66,0,,0.149,185,2576,PA
2488,66,1,under,0.8109999999999999,3,49,RI
2489,66,1,under,0.996,204,10249,SC
2490,66,1,over,0.40399999999999997,21,0,SD
2491,66,1,over,0.932,340,280,TN
2492,66,1,under,0.976,1370,46724,TX
2493,66,1,under,1.0,3009,3339,UT
2494,66,0,,0.18899999999999997,29,103,VT
2495,66,1,under,0.743,43,1099,VA
2496,66,1,under,0.996,97733,150441,WA
2497,66,0,,0.35700000000000004,5,30,WV
2498,66,1,under,0.578,353,502,WI
2499,66,1,over,1.0,1,0,WY
2500,67,1,under,0.6990000000000001,207,2494,AL
2501,67,0,,0.0,0,0,AK
2502,67,1,under,1.0,978,23823,AZ
2503,67,0,,0.258,20,1478,AR
2504,67,1,under,0.9990000000000001,289629,2286972,CA
2505,67,1,over,1.0,1731,453,CO
2506,67,0,,0.131,12,85,CT
2507,67,1,under,0.905,17,304,DE
2508,67,1,under,0.976,33636,457392,FL
2509,67,1,under,0.8440000000000001,26734,73875,GA
2510,67,1,under,0.69,1689,3031,HI
2511,67,1,over,1.0,7346,18,ID
2512,67,1,under,0.556,7,97,IL
2513,67,0,,0.332,76,306,IN
2514,67,1,under,0.7340000000000001,133,134,IA
2515,67,1,over,0.9259999999999999,1685,1158,KS
2516,67,0,,0.297,57,60,KY
2517,67,0,,0.38799999999999996,340,857,LA
2518,67,0,,0.046,46,98,ME
2519,67,1,under,0.626,207,1768,MD
2520,67,1,under,0.615,94,951,MA
2521,67,0,,0.303,2358,16168,MI
2522,67,1,under,0.684,30,116,MN
2523,67,1,under,0.545,0,1204,MS
2524,67,0,,0.09,2,361,MO
2525,67,1,under,1.0,354,542,MT
2526,67,1,under,0.579,0,33,NE
2527,67,1,under,1.0,6,1197,NV
2528,67,1,under,0.696,17,597,NH
2529,67,1,under,0.6990000000000001,185,2486,NJ
2530,67,1,under,1.0,5111,40307,NM
2531,67,1,under,0.483,1502,5437,NY
2532,67,1,over,0.787,998,207,NC
2533,67,1,under,1.0,0,21,ND
2534,67,0,,0.23399999999999999,177,253,OH
2535,67,1,under,0.897,326,1774,OK
2536,67,1,over,0.857,25884,16814,OR
2537,67,0,,0.149,185,2576,PA
2538,67,1,under,0.8109999999999999,3,49,RI
2539,67,1,under,0.996,204,10249,SC
2540,67,1,over,0.40399999999999997,21,0,SD
2541,67,1,over,0.932,340,280,TN
2542,67,1,under,0.976,1370,46724,TX
2543,67,1,under,1.0,3009,3339,UT
2544,67,0,,0.18899999999999997,29,103,VT
2545,67,1,under,0.743,43,1099,VA
2546,67,1,under,0.996,97733,150441,WA
2547,67,0,,0.35700000000000004,5,30,WV
2548,67,1,under,0.578,353,502,WI
2549,67,1,over,1.0,1,0,WY
2550,68,1,under,0.6990000000000001,207,2494,AL
2551,68,0,,0.0,0,0,AK
2552,68,1,under,1.0,978,23823,AZ
2553,68,0,,0.258,20,1478,AR
2554,68,1,under,0.9990000000000001,289629,2286972,CA
2555,68,1,over,1.0,1731,453,CO
2556,68,0,,0.131,12,85,CT
2557,68,1,under,0.905,17,304,DE
2558,68,1,under,0.976,33636,457392,FL
2559,68,1,under,0.8440000000000001,26734,73875,GA
2560,68,1,under,0.69,1689,3031,HI
2561,68,1,over,1.0,7346,18,ID
2562,68,1,under,0.556,7,97,IL
2563,68,0,,0.332,76,306,IN
2564,68,1,under,0.7340000000000001,133,134,IA
2565,68,1,over,0.9259999999999999,1685,1158,KS
2566,68,0,,0.297,57,60,KY
2567,68,0,,0.38799999999999996,340,857,LA
2568,68,0,,0.046,46,98,ME
2569,68,1,under,0.626,207,1768,MD
2570,68,1,under,0.615,94,951,MA
2571,68,0,,0.303,2358,16168,MI
2572,68,1,under,0.684,30,116,MN
2573,68,1,under,0.545,0,1204,MS
2574,68,0,,0.09,2,361,MO
2575,68,1,under,1.0,354,542,MT
2576,68,1,under,0.579,0,33,NE
2577,68,1,under,1.0,6,1197,NV
2578,68,1,under,0.696,17,597,NH
2579,68,1,under,0.6990000000000001,185,2486,NJ
2580,68,1,under,1.0,5111,40307,NM
2581,68,1,under,0.483,1502,5437,NY
2582,68,1,over,0.787,998,207,NC
2583,68,1,under,1.0,0,21,ND
2584,68,0,,0.23399999999999999,177,253,OH
2585,68,1,under,0.897,326,1774,OK
2586,68,1,over,0.857,25884,16814,OR
2587,68,0,,0.149,185,2576,PA
2588,68,1,under,0.8109999999999999,3,49,RI
2589,68,1,under,0.996,204,10249,SC
2590,68,1,over,0.40399999999999997,21,0,SD
2591,68,1,over,0.932,340,280,TN
2592,68,1,under,0.976,1370,46724,TX
2593,68,1,under,1.0,3009,3339,UT
2594,68,0,,0.18899999999999997,29,103,VT
2595,68,1,under,0.743,43,1099,VA
2596,68,1,under,0.996,97733,150441,WA
2597,68,0,,0.35700000000000004,5,30,WV
2598,68,1,under,0.578,353,502,WI
2599,68,1,over,1.0,1,0,WY
2600,69,1,under,0.6990000000000001,207,2494,AL
2601,69,0,,0.0,0,0,AK
2602,69,1,under,1.0,978,23823,AZ
2603,69,0,,0.258,20,1478,AR
2604,69,1,under,0.9990000000000001,289629,2286972,CA
2605,69,1,over,1.0,1731,453,CO
2606,69,0,,0.131,12,85,CT
2607,69,1,under,0.905,17,304,DE
2608,69,1,under,0.976,33636,457392,FL
2609,69,1,under,0.8440000000000001,26734,73875,GA
2610,69,1,under,0.69,1689,3031,HI
2611,69,1,over,1.0,7346,18,ID
2612,69,1,under,0.556,7,97,IL
2613,69,0,,0.332,76,306,IN
2614,69,1,under,0.7340000000000001,133,134,IA
2615,69,1,over,0.9259999999999999,1685,1158,KS
2616,69,0,,0.297,57,60,KY
2617,69,0,,0.38799999999999996,340,857,LA
2618,69,0,,0.046,46,98,ME
