weather_grid,state,county,fips
1174,AL,Washington,1129
1264,TX,Bosque,48035
1277,TX,Shelby,48419
1263,TX,Bosque,48035
1278,TX,Shelby,48419
1262,TX,Hamilton,48193
1279,LA,De Soto,22031
969,GA,Clinch,13065
1261,TX,Comanche,48093
1280,LA,De Soto,22031
1112,TX,Reeves,48389
1175,AL,Washington,1129
1071,AL,Henry,1067
1260,TX,Comanche,48093
1281,LA,Natchitoches,22069
1259,TX,Brown,48049
1282,LA,Natchitoches,22069
1258,TX,Brown,48049
1283,LA,Winn,22127
1111,TX,Culberson,48109
1176,AL,Clarke,1025
1257,TX,Coleman,48083
1284,LA,Winn,22127
970,GA,Ware,13299
1072,GA,Early,13099
1256,TX,Coleman,48083
1285,LA,Winn,22127
1110,TX,Culberson,48109
1177,AL,Clarke,1025
1255,TX,Runnels,48399
1286,LA,La Salle,22059
1254,TX,Runnels,48399
1287,LA,Catahoula,22025
1073,GA,Baker,13007
1109,TX,Culberson,48109
1178,AL,Monroe,1099
971,GA,Ware,13299
1253,TX,Coke,48081
1288,LA,Catahoula,22025
1252,TX,Coke,48081
1289,LA,Tensas,22107
1108,TX,Culberson,48109
1179,AL,Conecuh,1035
1074,GA,Baker,13007
1251,TX,Sterling,48431
1290,MS,Claiborne,28021
972,GA,Brantley,13025
1250,TX,Sterling,48431
1291,MS,Claiborne,28021
1107,TX,Hudspeth,48229
1180,AL,Butler,1013
1249,TX,Glasscock,48173
1292,MS,Copiah,28029
1075,GA,Mitchell,13205
1248,TX,Glasscock,48173
1293,MS,Copiah,28029
1106,TX,Hudspeth,48229
1181,AL,Butler,1013
973,GA,Brantley,13025
1247,TX,Midland,48329
1294,MS,Simpson,28127
1076,GA,Worth,13321
1105,TX,Hudspeth,48229
1182,AL,Crenshaw,1041
1246,TX,Midland,48329
1295,MS,Simpson,28127
974,GA,Glynn,13127
1245,TX,Ector,48135
1296,MS,Smith,28129
987,NM,Hidalgo,35023
1077,GA,Tift,13277
1104,TX,Hudspeth,48229
1183,AL,Pike,1109
1244,TX,Ector,48135
1297,MS,Smith,28129
1103,TX,El Paso,48141
1184,AL,Pike,1109
1243,TX,Winkler,48495
1298,MS,Jasper,28061
986,NM,Hidalgo,35023
1078,GA,Berrien,13019
1242,TX,Winkler,48495
1299,MS,Clarke,28023
1185,AL,Barbour,1005
985,NM,Hidalgo,35023
1079,GA,Berrien,13019
1241,TX,Loving,48301
1300,MS,Clarke,28023
1401,TX,Navarro,48349
1402,TX,Henderson,48213
1400,TX,Navarro,48349
1403,TX,Henderson,48213
1399,TX,Navarro,48349
1404,TX,Cherokee,48073
1186,AL,Henry,1067
1398,TX,Ellis,48139
1405,TX,Cherokee,48073
1397,TX,Hill,48217
1406,TX,Rusk,48401
1396,TX,Hill,48217
1407,TX,Rusk,48401
1240,TX,Loving,48301
1301,AL,Choctaw,1023
1395,TX,Bosque,48035
1408,TX,Panola,48365
1394,TX,Somervell,48425
1409,TX,Panola,48365
1393,TX,Erath,48143
1410,LA,De Soto,22031
984,AZ,Cochise,4003
1080,GA,Atkinson,13003
1392,TX,Erath,48143
1411,LA,De Soto,22031
1239,TX,Loving,48301
1302,AL,Clarke,1025
1187,AL,Henry,1067
1391,TX,Comanche,48093
1412,LA,Red River,22081
1390,TX,Eastland,48133
1413,LA,Natchitoches,22069
1389,TX,Callahan,48059
1414,LA,Winn,22127
1238,TX,Culberson,48109
1303,AL,Clarke,1025
983,AZ,Cochise,4003
1081,GA,Ware,13299
1388,TX,Callahan,48059
1415,LA,Winn,22127
1188,GA,Randolph,13243
1387,TX,Callahan,48059
1416,LA,Winn,22127
1237,TX,Culberson,48109
1304,AL,Wilcox,1131
1386,TX,Taylor,48441
1417,LA,Caldwell,22021
1385,TX,Taylor,48441
1418,LA,Caldwell,22021
1189,GA,Calhoun,13037
982,AZ,Cochise,4003
1082,GA,Pierce,13229
1236,TX,Culberson,48109
1305,AL,Wilcox,1131
1384,TX,Nolan,48353
1419,LA,Franklin,22041
1383,TX,Nolan,48353
1420,LA,Tensas,22107
1235,TX,Culberson,48109
1306,AL,Wilcox,1131
1190,GA,Terrell,13273
1382,TX,Mitchell,48335
1421,LA,Tensas,22107
981,AZ,Cochise,4003
1083,GA,Pierce,13229
1381,TX,Mitchell,48335
1422,MS,Claiborne,28021
1234,TX,Hudspeth,48229
1307,AL,Butler,1013
1380,TX,Howard,48227
1423,MS,Hinds,28049
1191,GA,Lee,13177
1379,TX,Howard,48227
1424,MS,Hinds,28049
1233,TX,Hudspeth,48229
1308,AL,Butler,1013
980,AZ,Cochise,4003
1084,GA,Wayne,13305
1378,TX,Martin,48317
1425,MS,Rankin,28121
1192,GA,Worth,13321
1232,TX,Hudspeth,48229
1309,AL,Crenshaw,1041
1377,TX,Martin,48317
1426,MS,Rankin,28121
979,AZ,Cochise,4003
1085,GA,Glynn,13127
1376,TX,Andrews,48003
1427,MS,Smith,28129
1102,NM,Hidalgo,35023
1193,GA,Turner,13287
1231,TX,Hudspeth,48229
1310,AL,Pike,1109
1375,TX,Andrews,48003
1428,MS,Smith,28129
1230,TX,El Paso,48141
1311,AL,Pike,1109
978,AZ,Santa Cruz,4023
1086,GA,McIntosh,13191
1374,TX,Andrews,48003
1429,MS,Jasper,28061
1101,NM,Hidalgo,35023
1194,GA,Irwin,13155
1373,NM,Lea,35025
1430,MS,Clarke,28023
1229,TX,El Paso,48141
1312,AL,Barbour,1005
1100,NM,Hidalgo,35023
1195,GA,Irwin,13155
977,AZ,Santa Cruz,4023
1372,NM,Lea,35025
1431,MS,Clarke,28023
1537,TX,Kaufman,48257
1538,TX,Van Zandt,48467
1536,TX,Kaufman,48257
1539,TX,Van Zandt,48467
1228,TX,El Paso,48141
1313,AL,Barbour,1005
1535,TX,Ellis,48139
1540,TX,Smith,48423
1534,TX,Ellis,48139
1541,TX,Smith,48423
1533,TX,Johnson,48251
1542,TX,Gregg,48183
1371,NM,Lea,35025
1432,AL,Choctaw,1023
1532,TX,Johnson,48251
1543,TX,Gregg,48183
1531,TX,Hood,48221
1544,TX,Harrison,48203
1530,TX,Hood,48221
1545,TX,Panola,48365
1099,AZ,Cochise,4003
1196,GA,Coffee,13069
1529,TX,Erath,48143
1546,LA,Caddo,22017
976,AZ,Santa Cruz,4023
1370,NM,Eddy,35015
1433,AL,Choctaw,1023
1528,TX,Erath,48143
1547,LA,Bossier,22015
1227,NM,Dona Ana,35013
1314,GA,Quitman,13239
1527,TX,Eastland,48133
1548,LA,Bienville,22013
1526,TX,Eastland,48133
1549,LA,Bienville,22013
1369,NM,Eddy,35015
1434,AL,Marengo,1091
1525,TX,Callahan,48059
1550,LA,Bienville,22013
1098,AZ,Cochise,4003
1197,GA,Bacon,13005
1226,NM,Dona Ana,35013
1315,GA,Randolph,13243
1524,TX,Callahan,48059
1551,LA,Jackson,22049
1523,TX,Callahan,48059
1552,LA,Ouachita,22073
1368,NM,Eddy,35015
1435,AL,Marengo,1091
1522,TX,Taylor,48441
1553,LA,Ouachita,22073
1225,NM,Luna,35029
1316,GA,Randolph,13243
1521,TX,Taylor,48441
1554,LA,Richland,22083
1097,AZ,Cochise,4003
1198,GA,Bacon,13005
1367,NM,Eddy,35015
1436,AL,Wilcox,1131
1520,TX,Nolan,48353
1555,LA,Franklin,22041
1519,TX,Nolan,48353
1556,LA,Madison,22065
1366,NM,Otero,35035
1437,AL,Dallas,1047
1224,NM,Luna,35029
1317,GA,Terrell,13273
1518,TX,Mitchell,48335
1557,LA,Madison,22065
1096,AZ,Cochise,4003
1199,GA,Wayne,13305
1517,TX,Mitchell,48335
1558,MS,Warren,28149
1365,NM,Otero,35035
1438,AL,Lowndes,1085
1223,NM,Luna,35029
1318,GA,Lee,13177
1516,TX,Howard,48227
1559,MS,Hinds,28049
1095,AZ,Cochise,4003
1200,GA,Wayne,13305
1364,NM,Otero,35035
1439,AL,Lowndes,1085
1515,TX,Howard,48227
1560,MS,Hinds,28049
1514,TX,Martin,48317
1561,MS,Hinds,28049
1222,NM,Luna,35029
1319,GA,Crisp,13081
1363,NM,Otero,35035
1440,AL,Montgomery,1101
1513,TX,Martin,48317
1562,MS,Rankin,28121
1094,AZ,Cochise,4003
1201,GA,Long,13183
1512,TX,Andrews,48003
1563,MS,Scott,28123
1221,NM,Grant,35017
1320,GA,Crisp,13081
1362,NM,Otero,35035
1441,AL,Montgomery,1101
1511,TX,Andrews,48003
1564,MS,Scott,28123
1093,AZ,Santa Cruz,4023
1202,GA,McIntosh,13191
1361,NM,Otero,35035
1442,AL,Bullock,1011
1220,NM,Hidalgo,35023
1321,GA,Wilcox,13315
1510,TX,Andrews,48003
1565,MS,Newton,28101
1509,NM,Lea,35025
1566,MS,Lauderdale,28075
1360,NM,Otero,35035
1443,AL,Bullock,1011
1092,AZ,Santa Cruz,4023
1219,NM,Hidalgo,35023
1322,GA,Telfair,13271
1508,NM,Lea,35025
1567,MS,Lauderdale,28075
1359,NM,Dona Ana,35013
1444,AL,Barbour,1005
1680,TX,Kaufman,48257
1681,TX,Van Zandt,48467
1679,TX,Kaufman,48257
1682,TX,Van Zandt,48467
1678,TX,Dallas,48113
1683,TX,Wood,48499
1677,TX,Dallas,48113
1684,TX,Upshur,48459
1676,TX,Tarrant,48439
1685,TX,Upshur,48459
1507,NM,Lea,35025
1568,AL,Sumter,1119
1675,TX,Tarrant,48439
1686,TX,Harrison,48203
1674,TX,Parker,48367
1687,TX,Harrison,48203
1218,AZ,Cochise,4003
1323,GA,Telfair,13271
1673,TX,Parker,48367
1688,TX,Harrison,48203
1091,AZ,Santa Cruz,4023
1672,TX,Palo Pinto,48363
1689,LA,Caddo,22017
1358,NM,Dona Ana,35013
1445,AL,Russell,1113
1506,NM,Eddy,35015
1569,AL,Sumter,1119
1671,TX,Palo Pinto,48363
1690,LA,Bossier,22015
1670,TX,Stephens,48429
1691,LA,Webster,22119
1669,TX,Stephens,48429
1692,LA,Claiborne,22027
1505,NM,Eddy,35015
1570,AL,Marengo,1091
1668,TX,Shackelford,48417
1693,LA,Claiborne,22027
1217,AZ,Cochise,4003
1324,GA,Jeff Davis,13161
1357,NM,Dona Ana,35013
1446,GA,Stewart,13259
1667,TX,Shackelford,48417
1694,LA,Lincoln,22061
1090,AZ,Pima,4019
1666,TX,Jones,48253
1695,LA,Union,22111
1504,NM,Eddy,35015
1571,AL,Marengo,1091
1665,TX,Jones,48253
1696,LA,Ouachita,22073
1356,NM,Luna,35029
1447,GA,Webster,13307
1216,AZ,Cochise,4003
1325,GA,Appling,13001
1664,TX,Jones,48253
1697,LA,Morehouse,22067
1503,NM,Eddy,35015
1572,AL,Dallas,1047
1663,TX,Fisher,48151
1698,LA,Richland,22083
1089,AZ,Pima,4019
1662,TX,Fisher,48151
1699,LA,East Carroll,22035
1502,NM,Otero,35035
1573,AL,Dallas,1047
1355,NM,Luna,35029
1448,GA,Sumter,13261
1215,AZ,Cochise,4003
1326,GA,Appling,13001
1661,TX,Scurry,48415
1700,MS,Issaquena,28055
1660,TX,Scurry,48415
1701,MS,Issaquena,28055
1501,NM,Otero,35035
1574,AL,Dallas,1047
1088,AZ,Pima,4019
1354,NM,Luna,35029
1449,GA,Sumter,13261
1659,TX,Borden,48033
1702,MS,Yazoo,28163
1214,AZ,Cochise,4003
1327,GA,Long,13183
1500,NM,Otero,35035
1575,AL,Lowndes,1085
1658,TX,Borden,48033
1703,MS,Yazoo,28163
1353,NM,Luna,35029
1450,GA,Dooly,13093
1657,TX,Dawson,48115
1704,MS,Madison,28089
1499,NM,Otero,35035
1576,AL,Montgomery,1101
1656,TX,Dawson,48115
1705,MS,Madison,28089
1213,AZ,Cochise,4003
1328,GA,Liberty,13179
1352,NM,Grant,35017
1451,GA,Dooly,13093
1655,TX,Gaines,48165
1706,MS,Leake,28079
1498,NM,Otero,35035
1577,AL,Montgomery,1101
1654,TX,Gaines,48165
1707,MS,Leake,28079
1212,AZ,Pima,4019
1329,GA,Bryan,13029
1497,NM,Otero,35035
1578,AL,Macon,1087
1351,NM,Hidalgo,35023
1452,GA,Pulaski,13235
1653,TX,Gaines,48165
1708,MS,Neshoba,28099
1652,NM,Lea,35025
1709,MS,Kemper,28069
1496,NM,Otero,35035
1579,AL,Macon,1087
1211,AZ,Pima,4019
1330,GA,Chatham,13051
1350,NM,Hidalgo,35023
1453,GA,Dodge,13091
1651,NM,Lea,35025
1710,MS,Kemper,28069
1495,NM,Dona Ana,35013
1580,AL,Russell,1113
1833,TX,Hunt,48231
1834,TX,Rains,48379
1832,TX,Rockwall,48397
1835,TX,Wood,48499
1831,TX,Dallas,48113
1836,TX,Wood,48499
1830,TX,Dallas,48113
1837,TX,Upshur,48459
1829,TX,Tarrant,48439
1838,TX,Upshur,48459
1650,NM,Lea,35025
1711,AL,Sumter,1119
1828,TX,Tarrant,48439
1839,TX,Marion,48315
1827,TX,Parker,48367
1840,TX,Marion,48315
1349,AZ,Cochise,4003
1454,GA,Wheeler,13309
1210,AZ,Pima,4019
1826,TX,Parker,48367
1841,TX,Marion,48315
1825,TX,Palo Pinto,48363
1842,LA,Caddo,22017
1494,NM,Dona Ana,35013
1581,AL,Russell,1113
1649,NM,Eddy,35015
1712,AL,Sumter,1119
1824,TX,Palo Pinto,48363
1843,LA,Bossier,22015
1823,TX,Stephens,48429
1844,LA,Webster,22119
1822,TX,Stephens,48429
1845,LA,Claiborne,22027
1648,NM,Eddy,35015
1713,AL,Greene,1063
1348,AZ,Cochise,4003
1455,GA,Montgomery,13209
1821,TX,Shackelford,48417
1846,LA,Claiborne,22027
1493,NM,Dona Ana,35013
1582,GA,Chattahoochee,13053
1209,AZ,Pima,4019
1820,TX,Shackelford,48417
1847,LA,Union,22111
1819,TX,Jones,48253
1848,LA,Union,22111
1647,NM,Eddy,35015
1714,AL,Hale,1065
1818,TX,Jones,48253
1849,LA,Union,22111
1492,NM,Luna,35029
1583,GA,Marion,13197
1347,AZ,Cochise,4003
1456,GA,Toombs,13279
1817,TX,Jones,48253
1850,LA,Morehouse,22067
1646,NM,Eddy,35015
1715,AL,Perry,1105
1208,AZ,Pima,4019
1816,TX,Fisher,48151
1851,LA,Morehouse,22067
1815,TX,Fisher,48151
1852,LA,West Carroll,22123
1491,NM,Luna,35029
1584,GA,Schley,13249
1645,NM,Chaves,35005
1716,AL,Perry,1105
1346,AZ,Cochise,4003
1457,GA,Tattnall,13267
1814,TX,Scurry,48415
1853,LA,East Carroll,22035
1813,TX,Scurry,48415
1854,MS,Sharkey,28125
1644,NM,Chaves,35005
1717,AL,Autauga,1001
1207,AZ,Pima,4019
1490,NM,Luna,35029
1585,GA,Macon,13193
1812,TX,Borden,48033
1855,MS,Yazoo,28163
1345,AZ,Cochise,4003
1458,GA,Evans,13109
1643,NM,Otero,35035
1718,AL,Autauga,1001
1811,TX,Borden,48033
1856,MS,Yazoo,28163
1489,NM,Luna,35029
1586,GA,Macon,13193
1810,TX,Dawson,48115
1857,MS,Yazoo,28163
1206,AZ,Pima,4019
1642,NM,Otero,35035
1719,AL,Elmore,1051
1344,AZ,Cochise,4003
1459,GA,Bryan,13029
1809,TX,Dawson,48115
1858,MS,Madison,28089
1488,NM,Grant,35017
1587,GA,Houston,13153
1808,TX,Gaines,48165
1859,MS,Leake,28079
1641,NM,Otero,35035
1720,AL,Elmore,1051
1205,AZ,Pima,4019
1807,TX,Gaines,48165
1860,MS,Leake,28079
1343,AZ,Pima,4019
1460,GA,Effingham,13103
1640,NM,Otero,35035
1721,AL,Tallapoosa,1123
1487,NM,Hidalgo,35023
1588,GA,Bleckley,13023
1806,TX,Gaines,48165
1861,MS,Neshoba,28099
1805,NM,Lea,35025
1862,MS,Kemper,28069
1639,NM,Otero,35035
1722,AL,Lee,1081
1204,AZ,Pima,4019
1342,AZ,Pima,4019
1461,GA,Chatham,13051
1486,NM,Hidalgo,35023
1589,GA,Dodge,13091
1804,NM,Lea,35025
1863,MS,Kemper,28069
1638,NM,Dona Ana,35013
1723,AL,Lee,1081
1986,TX,Hunt,48231
1987,TX,Hunt,48231
1985,TX,Collin,48085
1988,TX,Hopkins,48223
1984,TX,Collin,48085
1989,TX,Hopkins,48223
1983,TX,Denton,48121
1990,TX,Titus,48449
1803,NM,Lea,35025
1864,MS,Kemper,28069
1982,TX,Denton,48121
1991,TX,Titus,48449
1981,TX,Denton,48121
1992,TX,Cass,48067
1485,AZ,Cochise,4003
1590,GA,Laurens,13175
1341,AZ,Pima,4019
1462,SC,Beaufort,45013
1980,TX,Wise,48497
1993,TX,Cass,48067
1979,TX,Wise,48497
1994,TX,Cass,48067
1978,TX,Jack,48237
1995,AR,Miller,5091
1637,NM,Dona Ana,35013
1724,AL,Lee,1081
1802,NM,Eddy,35015
1865,AL,Greene,1063
1977,TX,Jack,48237
1996,AR,Lafayette,5073
1976,TX,Young,48503
1997,AR,Columbia,5027
1975,TX,Young,48503
1998,AR,Columbia,5027
1484,AZ,Cochise,4003
1591,GA,Treutlen,13283
1801,NM,Eddy,35015
1866,AL,Greene,1063
1974,TX,Throckmorton,48447
1999,AR,Union,5139
1636,NM,Dona Ana,35013
1725,GA,Harris,13145
1340,AZ,Pima,4019
1973,TX,Throckmorton,48447
2000,AR,Union,5139
1800,NM,Eddy,35015
1867,AL,Hale,1065
1972,TX,Haskell,48207
2001,AR,Union,5139
1971,TX,Haskell,48207
2002,AR,Union,5139
1483,AZ,Cochise,4003
1592,GA,Emanuel,13107
1635,NM,Sierra,35051
1726,GA,Talbot,13263
1970,TX,Stonewall,48433
2003,AR,Ashley,5003
1799,NM,Eddy,35015
1868,AL,Bibb,1007
1339,AZ,Pima,4019
1969,TX,Stonewall,48433
2004,AR,Ashley,5003
1968,TX,Kent,48263
2005,AR,Chicot,5017
1634,NM,Sierra,35051
1727,GA,Taylor,13269
1798,NM,Chaves,35005
1869,AL,Bibb,1007
1482,AZ,Cochise,4003
1593,GA,Candler,13043
1967,TX,Kent,48263
2006,MS,Washington,28151
1338,AZ,Pima,4019
1966,TX,Garza,48169
2007,MS,Washington,28151
1797,NM,Chaves,35005
1870,AL,Chilton,1021
1633,NM,Grant,35017
1728,GA,Taylor,13269
1965,TX,Garza,48169
2008,MS,Humphreys,28053
1481,AZ,Cochise,4003
1594,GA,Bulloch,13031
1796,NM,Otero,35035
1871,AL,Chilton,1021
1964,TX,Lynn,48305
2009,MS,Holmes,28051
1632,NM,Grant,35017
1729,GA,Crawford,13079
1337,AZ,Pima,4019
1963,TX,Lynn,48305
2010,MS,Holmes,28051
1795,NM,Otero,35035
1872,AL,Coosa,1037
1480,AZ,Cochise,4003
1595,GA,Bulloch,13031
1962,TX,Terry,48445
2011,MS,Holmes,28051
1631,NM,Grant,35017
1730,GA,Houston,13153
1794,NM,Otero,35035
1873,AL,Coosa,1037
1961,TX,Terry,48445
2012,MS,Attala,28007
1336,AZ,Pima,4019
1960,TX,Yoakum,48501
2013,MS,Attala,28007
1479,AZ,Pima,4019
1596,GA,Effingham,13103
1793,NM,Otero,35035
1874,AL,Tallapoosa,1123
1630,NM,Grant,35017
1731,GA,Twiggs,13289
1959,TX,Yoakum,48501
2014,MS,Winston,28159
1335,AZ,Pima,4019
1792,NM,Otero,35035
1875,AL,Tallapoosa,1123
1958,NM,Lea,35025
2015,MS,Winston,28159
1478,AZ,Pima,4019
1597,SC,Jasper,45053
1629,NM,Hidalgo,35023
1732,GA,Laurens,13175
1957,NM,Lea,35025
2016,MS,Noxubee,28103
1791,NM,Dona Ana,35013
1876,AL,Chambers,1017
2143,TX,Fannin,48147
2144,TX,Hunt,48231
2142,TX,Fannin,48147
2145,TX,Delta,48119
2141,TX,Collin,48085
2146,TX,Delta,48119
2140,TX,Denton,48121
2147,TX,Titus,48449
1956,NM,Lea,35025
2017,MS,Noxubee,28103
2139,TX,Denton,48121
2148,TX,Titus,48449
1628,AZ,Greenlee,4011
1733,GA,Laurens,13175
1477,AZ,Pima,4019
1598,SC,Jasper,45053
1334,AZ,Pima,4019
2138,TX,Denton,48121
2149,TX,Bowie,48037
2137,TX,Wise,48497
2150,TX,Bowie,48037
2136,TX,Wise,48497
2151,TX,Bowie,48037
1790,NM,Sierra,35051
1877,GA,Troup,13285
2135,TX,Jack,48237
2152,AR,Miller,5091
1955,NM,Chaves,35005
2018,AL,Pickens,1107
2134,TX,Jack,48237
2153,AR,Lafayette,5073
2133,TX,Young,48503
2154,AR,Columbia,5027
1627,AZ,Graham,4009
1734,GA,Johnson,13167
2132,TX,Young,48503
2155,AR,Columbia,5027
1954,NM,Chaves,35005
2019,AL,Greene,1063
1476,AZ,Pima,4019
1599,SC,Beaufort,45013
1789,NM,Sierra,35051
1878,GA,Troup,13285
2131,TX,Throckmorton,48447
2156,AR,Ouachita,5103
1333,AZ,Pima,4019
2130,TX,Throckmorton,48447
2157,AR,Ouachita,5103
1953,NM,Chaves,35005
2020,AL,Tuscaloosa,1125
2129,TX,Haskell,48207
2158,AR,Bradley,5011
1626,AZ,Graham,4009
1735,GA,Emanuel,13107
2128,TX,Haskell,48207
2159,AR,Bradley,5011
1788,NM,Sierra,35051
1879,GA,Meriwether,13199
2127,TX,Stonewall,48433
2160,AR,Ashley,5003
1952,NM,Chaves,35005
2021,AL,Tuscaloosa,1125
1475,AZ,Pima,4019
1332,AZ,Yuma,4027
2126,TX,Stonewall,48433
2161,AR,Ashley,5003
1787,NM,Sierra,35051
1880,GA,Upson,13293
2125,TX,Kent,48263
2162,AR,Chicot,5017
1951,NM,Chaves,35005
2022,AL,Bibb,1007
1625,AZ,Graham,4009
1736,GA,Emanuel,13107
2124,TX,Kent,48263
2163,AR,Chicot,5017
1474,AZ,Pima,4019
1950,NM,Chaves,35005
2023,AL,Shelby,1117
2123,TX,Garza,48169
2164,MS,Washington,28151
1786,NM,Grant,35017
1881,GA,Upson,13293
2122,TX,Garza,48169
2165,MS,Sunflower,28133
1624,AZ,Graham,4009
1737,GA,Bulloch,13031
1949,NM,Otero,35035
2024,AL,Shelby,1117
2121,TX,Lynn,48305
2166,MS,Leflore,28083
1785,NM,Grant,35017
1882,GA,Monroe,13207
1473,AZ,Pima,4019
2120,TX,Lynn,48305
2167,MS,Carroll,28015
1948,NM,Otero,35035
2025,AL,Talladega,1121
1623,AZ,Graham,4009
1738,GA,Screven,13251
2119,TX,Terry,48445
2168,MS,Carroll,28015
1784,NM,Grant,35017
1883,GA,Bibb,13021
1947,NM,Otero,35035
2026,AL,Clay,1027
2118,TX,Terry,48445
2169,MS,Montgomery,28097
1472,AZ,Pima,4019
1622,AZ,Pinal,4021
1739,SC,Hampton,45049
2117,TX,Yoakum,48501
2170,MS,Choctaw,28019
1946,NM,Otero,35035
2027,AL,Clay,1027
1783,NM,Grant,35017
1884,GA,Wilkinson,13319
2116,TX,Yoakum,48501
2171,MS,Choctaw,28019
1471,AZ,Pima,4019
1945,NM,Sierra,35051
2028,AL,Randolph,1111
2115,NM,Lea,35025
2172,MS,Oktibbeha,28105
1621,AZ,Pinal,4021
1740,SC,Jasper,45053
1782,NM,Grant,35017
1885,GA,Wilkinson,13319
2114,NM,Lea,35025
2173,MS,Lowndes,28087
1944,NM,Sierra,35051
2029,AL,Randolph,1111
2301,TX,Fannin,48147
2302,TX,Fannin,48147
2300,TX,Fannin,48147
2303,TX,Lamar,48277
2299,TX,Grayson,48181
2304,TX,Lamar,48277
2113,NM,Lea,35025
2174,MS,Lowndes,28087
1470,AZ,Pima,4019
2298,TX,Grayson,48181
2305,TX,Red River,48387
1781,AZ,Greenlee,4011
1886,GA,Washington,13303
1620,AZ,Pinal,4021
1741,SC,Jasper,45053
2297,TX,Cooke,48097
2306,TX,Red River,48387
2296,TX,Cooke,48097
2307,TX,Bowie,48037
2295,TX,Montague,48337
2308,AR,Little River,5081
2294,TX,Montague,48337
2309,AR,Little River,5081
1943,NM,Sierra,35051
2030,GA,Troup,13285
2293,TX,Clay,48077
2310,AR,Little River,5081
2112,NM,Chaves,35005
2175,AL,Pickens,1107
2292,TX,Clay,48077
2311,AR,Hempstead,5057
2291,TX,Archer,48009
2312,AR,Nevada,5099
1780,AZ,Graham,4009
1887,GA,Washington,13303
2290,TX,Archer,48009
2313,AR,Nevada,5099
2111,NM,Chaves,35005
2176,AL,Pickens,1107
1619,AZ,Pinal,4021
1742,SC,Colleton,45029
1942,NM,Sierra,35051
2031,GA,Troup,13285
1469,AZ,Pima,4019
2289,TX,Baylor,48023
2314,AR,Ouachita,5103
2288,TX,Baylor,48023
2315,AR,Calhoun,5013
2110,NM,Chaves,35005
2177,AL,Tuscaloosa,1125
2287,TX,Knox,48275
2316,AR,Calhoun,5013
1779,AZ,Graham,4009
1888,GA,Jefferson,13163
1941,NM,Sierra,35051
2032,GA,Meriwether,13199
2286,TX,Knox,48275
2317,AR,Bradley,5011
1618,AZ,Pinal,4021
1743,SC,Charleston,45019
2109,NM,Chaves,35005
2178,AL,Tuscaloosa,1125
2285,TX,King,48269
2318,AR,Drew,5043
1468,AZ,Yuma,4027
2284,TX,King,48269
2319,AR,Drew,5043
1940,NM,Sierra,35051
2033,GA,Pike,13231
1778,AZ,Graham,4009
1889,GA,Jenkins,13165
2108,NM,Chaves,35005
2179,AL,Jefferson,1073
2283,TX,Dickens,48125
2320,AR,Desha,5041
2282,TX,Dickens,48125
2321,MS,Bolivar,28011
1617,AZ,Pinal,4021
1744,SC,Charleston,45019
2107,NM,Lincoln,35027
2180,AL,Jefferson,1073
2281,TX,Crosby,48107
2322,MS,Bolivar,28011
1939,NM,Grant,35017
2034,GA,Lamar,13171
1467,AZ,Yuma,4027
1777,AZ,Graham,4009
1890,GA,Jenkins,13165
2280,TX,Crosby,48107
2323,MS,Sunflower,28133
2106,NM,Lincoln,35027
2181,AL,Shelby,1117
2279,TX,Lubbock,48303
2324,MS,Leflore,28083
1616,AZ,Pinal,4021
1938,NM,Grant,35017
2035,GA,Monroe,13207
2278,TX,Lubbock,48303
2325,MS,Leflore,28083
2105,NM,Lincoln,35027
2182,AL,Shelby,1117
1776,AZ,Graham,4009
1891,GA,Screven,13251
1466,AZ,Yuma,4027
2277,TX,Hockley,48219
2326,MS,Carroll,28015
1937,NM,Grant,35017
2036,GA,Jones,13169
2104,NM,Otero,35035
2183,AL,Talladega,1121
1615,AZ,Maricopa,4013
2276,TX,Hockley,48219
2327,MS,Montgomery,28097
1775,AZ,Pinal,4021
1892,SC,Allendale,45005
2275,TX,Cochran,48079
2328,MS,Webster,28155
1465,AZ,Yuma,4027
1936,NM,Grant,35017
2037,GA,Baldwin,13009
2103,NM,Otero,35035
2184,AL,Clay,1027
2274,TX,Cochran,48079
2329,MS,Webster,28155
1614,AZ,Maricopa,4013
1774,AZ,Pinal,4021
1893,SC,Hampton,45049
2102,NM,Sierra,35051
2185,AL,Randolph,1111
2273,NM,Roosevelt,35041
2330,MS,Clay,28025
1935,NM,Grant,35017
2038,GA,Baldwin,13009
1464,AZ,Yuma,4027
2272,NM,Roosevelt,35041
2331,MS,Clay,28025
2101,NM,Sierra,35051
2186,AL,Randolph,1111
1613,AZ,Maricopa,4013
2463,OK,Bryan,40013
2464,OK,Bryan,40013
1773,AZ,Pinal,4021
1894,SC,Colleton,45029
2462,OK,Bryan,40013
2465,TX,Lamar,48277
1934,AZ,Greenlee,4011
2039,GA,Washington,13303
2461,TX,Grayson,48181
2466,OK,Choctaw,40023
2271,NM,Chaves,35005
2332,MS,Lowndes,28087
2460,OK,Marshall,40095
2467,TX,Red River,48387
2459,OK,Love,40085
2468,OK,McCurtain,40089
2458,OK,Love,40085
2469,OK,McCurtain,40089
2457,TX,Montague,48337
2470,AR,Little River,5081
2100,NM,Sierra,35051
2187,GA,Heard,13149
2456,OK,Jefferson,40067
2471,AR,Sevier,5133
2270,NM,Chaves,35005
