,cdl,cdl_desc,gen_class,gen_class_desc,label_group_desc,label_group_desc_corr,label_group,name,cintcp,covmax,amxdr,cfact_fal,cfact_cov,mannings_n,double_crop_a,double_crop_b,cultivated_cdl,state,cdl_a,cdl_b,plant_begin_a,plant_begin_active_begin_a,plant_begin_active_end_a,plant_end_a,harvest_begin_a,harvest_begin_active_begin_a,harvest_begin_active_end_a,harvest_end_a,plant_begin_b,plant_begin_active_begin_b,plant_begin_active_end_b,plant_end_b,harvest_begin_b,harvest_begin_active_begin_b,harvest_begin_active_end_b,harvest_end_b,Unnamed: 0,irrigation_flag,irrigation_type,irrigated_fraction,above_canopy_acres,below_canopy_acres,cultivated_gen,cn_fallow_A,cn_fallow_B,cn_fallow_C,cn_fallow_D,cn_ag_A,cn_ag_B,cn_ag_C,cn_ag_D
4864,222,Squash,60,Vegetables and ground fruit,"Vegetables, Cucurbit","Vegetables, Cucurbit",9B,Squash,0.2,60.0,38.0,0.688,0.09,0.013999999999999999,,,1.0,IA,,,21-Apr,11-May,19-May,28-May,7-Jun,26-Jun,5-Jul,19-Jul,,,,,,,,,3964.0,1.0,over,0.701,1136.0,556.0,1,74,83,88,90,64,74,81,85
4865,222,Squash,60,Vegetables and ground fruit,"Vegetables, Cucurbit","Vegetables, Cucurbit",9B,Squash,0.2,60.0,38.0,0.688,0.09,0.013999999999999999,,,1.0,KS,,,8-Apr,17-Apr,25-Apr,12-May,28-May,17-Jun,24-Jun,6-Jul,,,,,,,,,3965.0,1.0,under,0.985,1787.0,2353.0,1,74,83,88,90,64,74,81,85
4866,222,Squash,60,Vegetables and ground fruit,"Vegetables, Cucurbit","Vegetables, Cucurbit",9B,Squash,0.2,60.0,38.0,0.688,0.09,0.013999999999999999,,,1.0,KY,,,12-Apr,30-Apr,13-May,22-May,9-Jun,20-Jun,1-Jul,9-Jul,,,,,,,,,3966.0,1.0,under,0.5820000000000001,183.0,1825.0,1,74,83,88,90,64,74,81,85
4867,222,Squash,60,Vegetables and ground fruit,"Vegetables, Cucurbit","Vegetables, Cucurbit",9B,Squash,0.2,60.0,38.0,0.688,0.09,0.013999999999999999,,,1.0,LA,,,15-Apr,22-Apr,6-May,15-May,2-Jun,13-Jun,29-Jun,6-Jul,,,,,,,,,3967.0,1.0,under,0.449,329.0,2857.0,1,74,83,88,90,64,74,81,85
4868,222,Squash,60,Vegetables and ground fruit,"Vegetables, Cucurbit","Vegetables, Cucurbit",9B,Squash,0.2,60.0,38.0,0.688,0.09,0.013999999999999999,,,1.0,ME,,,18-Apr,1-May,20-May,27-May,7-Jun,18-Jun,2-Jul,22-Jul,,,,,,,,,3968.0,0.0,,0.313,6299.0,597.0,1,74,83,88,90,64,74,81,85
4869,222,Squash,60,Vegetables and ground fruit,"Vegetables, Cucurbit","Vegetables, Cucurbit",9B,Squash,0.2,60.0,38.0,0.688,0.09,0.013999999999999999,,,1.0,MD,,,10-Apr,17-Apr,24-Apr,13-May,22-May,6-Jun,14-Jun,23-Jun,,,,,,,,,3969.0,1.0,over,0.887,10362.0,4317.0,1,74,83,88,90,64,74,81,85
4870,222,Squash,60,Vegetables and ground fruit,"Vegetables, Cucurbit","Vegetables, Cucurbit",9B,Squash,0.2,60.0,38.0,0.688,0.09,0.013999999999999999,,,1.0,MA,,,15-Apr,3-May,11-May,23-May,31-May,16-Jun,27-Jun,7-Jul,,,,,,,,,3970.0,1.0,over,0.731,7599.0,691.0,1,74,83,88,90,64,74,81,85
4871,222,Squash,60,Vegetables and ground fruit,"Vegetables, Cucurbit","Vegetables, Cucurbit",9B,Squash,0.2,60.0,38.0,0.688,0.09,0.013999999999999999,,,1.0,MI,,,8-Apr,23-Apr,12-May,28-May,14-Jun,21-Jun,7-Jul,15-Jul,,,,,,,,,3971.0,1.0,over,0.81,76512.0,4419.0,1,74,83,88,90,64,74,81,85
4872,222,Squash,60,Vegetables and ground fruit,"Vegetables, Cucurbit","Vegetables, Cucurbit",9B,Squash,0.2,60.0,38.0,0.688,0.09,0.013999999999999999,,,1.0,MN,,,9-Apr,28-Apr,7-May,16-May,2-Jun,18-Jun,27-Jun,14-Jul,,,,,,,,,3972.0,1.0,over,0.8220000000000001,45740.0,670.0,1,74,83,88,90,64,74,81,85
4873,222,Squash,60,Vegetables and ground fruit,"Vegetables, Cucurbit","Vegetables, Cucurbit",9B,Squash,0.2,60.0,38.0,0.688,0.09,0.013999999999999999,,,1.0,MS,,,15-Apr,28-Apr,7-May,19-May,27-May,16-Jun,24-Jun,11-Jul,,,,,,,,,3973.0,1.0,over,1.0,316.0,37.0,1,74,83,88,90,64,74,81,85
4874,222,Squash,60,Vegetables and ground fruit,"Vegetables, Cucurbit","Vegetables, Cucurbit",9B,Squash,0.2,60.0,38.0,0.688,0.09,0.013999999999999999,,,1.0,MO,,,21-Apr,30-Apr,19-May,5-Jun,17-Jun,30-Jun,11-Jul,27-Jul,,,,,,,,,3974.0,1.0,over,0.974,12533.0,2325.0,1,74,83,88,90,64,74,81,85
4875,222,Squash,60,Vegetables and ground fruit,"Vegetables, Cucurbit","Vegetables, Cucurbit",9B,Squash,0.2,60.0,38.0,0.688,0.09,0.013999999999999999,,,1.0,MT,,,18-Apr,26-Apr,6-May,20-May,8-Jun,19-Jun,4-Jul,24-Jul,,,,,,,,,3975.0,1.0,over,1.0,5152.0,118.0,1,74,83,88,90,64,74,81,85
4876,222,Squash,60,Vegetables and ground fruit,"Vegetables, Cucurbit","Vegetables, Cucurbit",9B,Squash,0.2,60.0,38.0,0.688,0.09,0.013999999999999999,,,1.0,NE,,,18-Apr,3-May,21-May,29-May,17-Jun,26-Jun,11-Jul,23-Jul,,,,,,,,,3976.0,1.0,over,0.7509999999999999,9929.0,243.0,1,74,83,88,90,64,74,81,85
4877,222,Squash,60,Vegetables and ground fruit,"Vegetables, Cucurbit","Vegetables, Cucurbit",9B,Squash,0.2,60.0,38.0,0.688,0.09,0.013999999999999999,,,1.0,NV,,,17-Apr,25-Apr,3-May,22-May,1-Jun,18-Jun,26-Jun,5-Jul,,,,,,,,,3977.0,1.0,over,1.0,5619.0,3013.0,1,74,83,88,90,64,74,81,85
4878,222,Squash,60,Vegetables and ground fruit,"Vegetables, Cucurbit","Vegetables, Cucurbit",9B,Squash,0.2,60.0,38.0,0.688,0.09,0.013999999999999999,,,1.0,NH,,,14-Apr,22-Apr,9-May,27-May,3-Jun,18-Jun,1-Jul,21-Jul,,,,,,,,,3978.0,1.0,under,0.784,1075.0,1505.0,1,74,83,88,90,64,74,81,85
4879,222,Squash,60,Vegetables and ground fruit,"Vegetables, Cucurbit","Vegetables, Cucurbit",9B,Squash,0.2,60.0,38.0,0.688,0.09,0.013999999999999999,,,1.0,NJ,,,15-Apr,5-May,22-May,8-Jun,24-Jun,1-Jul,12-Jul,25-Jul,,,,,,,,,3979.0,1.0,over,0.82,20193.0,11413.0,1,74,83,88,90,64,74,81,85
4880,222,Squash,60,Vegetables and ground fruit,"Vegetables, Cucurbit","Vegetables, Cucurbit",9B,Squash,0.2,60.0,38.0,0.688,0.09,0.013999999999999999,,,1.0,NM,,,19-Apr,8-May,19-May,27-May,10-Jun,28-Jun,16-Jul,23-Jul,,,,,,,,,3980.0,1.0,over,1.0,12203.0,11305.0,1,74,83,88,90,64,74,81,85
4881,222,Squash,60,Vegetables and ground fruit,"Vegetables, Cucurbit","Vegetables, Cucurbit",9B,Squash,0.2,60.0,38.0,0.688,0.09,0.013999999999999999,,,1.0,NY,,,10-Apr,28-Apr,11-May,30-May,9-Jun,20-Jun,28-Jun,17-Jul,,,,,,,,,3981.0,1.0,over,0.499,21475.0,4403.0,1,74,83,88,90,64,74,81,85
4882,222,Squash,60,Vegetables and ground fruit,"Vegetables, Cucurbit","Vegetables, Cucurbit",9B,Squash,0.2,60.0,38.0,0.688,0.09,0.013999999999999999,,,1.0,NC,,,8-Apr,21-Apr,9-May,16-May,27-May,4-Jun,22-Jun,7-Jul,,,,,,,,,3982.0,1.0,under,0.685,8221.0,9286.0,1,74,83,88,90,64,74,81,85
4883,222,Squash,60,Vegetables and ground fruit,"Vegetables, Cucurbit","Vegetables, Cucurbit",9B,Squash,0.2,60.0,38.0,0.688,0.09,0.013999999999999999,,,1.0,ND,,,17-Apr,1-May,9-May,21-May,30-May,19-Jun,2-Jul,20-Jul,,,,,,,,,3983.0,1.0,over,0.85,29270.0,13.0,1,74,83,88,90,64,74,81,85
4884,222,Squash,60,Vegetables and ground fruit,"Vegetables, Cucurbit","Vegetables, Cucurbit",9B,Squash,0.2,60.0,38.0,0.688,0.09,0.013999999999999999,,,1.0,OH,,,8-Apr,25-Apr,14-May,24-May,4-Jun,19-Jun,6-Jul,26-Jul,,,,,,,,,3984.0,1.0,over,0.823,10724.0,8691.0,1,74,83,88,90,64,74,81,85
4885,222,Squash,60,Vegetables and ground fruit,"Vegetables, Cucurbit","Vegetables, Cucurbit",9B,Squash,0.2,60.0,38.0,0.688,0.09,0.013999999999999999,,,1.0,OK,,,10-Apr,23-Apr,9-May,20-May,1-Jun,21-Jun,28-Jun,11-Jul,,,,,,,,,3985.0,1.0,over,0.974,3321.0,296.0,1,74,83,88,90,64,74,81,85
4886,222,Squash,60,Vegetables and ground fruit,"Vegetables, Cucurbit","Vegetables, Cucurbit",9B,Squash,0.2,60.0,38.0,0.688,0.09,0.013999999999999999,,,1.0,OR,,,13-Apr,21-Apr,30-Apr,16-May,23-May,31-May,17-Jun,27-Jun,,,,,,,,,3986.0,1.0,over,0.924,111186.0,11072.0,1,74,83,88,90,64,74,81,85
4887,222,Squash,60,Vegetables and ground fruit,"Vegetables, Cucurbit","Vegetables, Cucurbit",9B,Squash,0.2,60.0,38.0,0.688,0.09,0.013999999999999999,,,1.0,PA,,,8-Apr,26-Apr,3-May,17-May,2-Jun,12-Jun,2-Jul,13-Jul,,,,,,,,,3987.0,1.0,under,0.5589999999999999,2899.0,8574.0,1,74,83,88,90,64,74,81,85
4888,222,Squash,60,Vegetables and ground fruit,"Vegetables, Cucurbit","Vegetables, Cucurbit",9B,Squash,0.2,60.0,38.0,0.688,0.09,0.013999999999999999,,,1.0,RI,,,15-Apr,1-May,20-May,30-May,11-Jun,27-Jun,6-Jul,26-Jul,,,,,,,,,3988.0,1.0,over,0.901,235.0,207.0,1,74,83,88,90,64,74,81,85
4889,222,Squash,60,Vegetables and ground fruit,"Vegetables, Cucurbit","Vegetables, Cucurbit",9B,Squash,0.2,60.0,38.0,0.688,0.09,0.013999999999999999,,,1.0,SC,,,18-Apr,4-May,17-May,25-May,13-Jun,28-Jun,11-Jul,23-Jul,,,,,,,,,3989.0,1.0,under,0.851,7719.0,9132.0,1,74,83,88,90,64,74,81,85
4890,222,Squash,60,Vegetables and ground fruit,"Vegetables, Cucurbit","Vegetables, Cucurbit",9B,Squash,0.2,60.0,38.0,0.688,0.09,0.013999999999999999,,,1.0,SD,,,16-Apr,24-Apr,8-May,26-May,7-Jun,23-Jun,11-Jul,27-Jul,,,,,,,,,3990.0,0.0,,0.308,197.0,36.0,1,74,83,88,90,64,74,81,85
4891,222,Squash,60,Vegetables and ground fruit,"Vegetables, Cucurbit","Vegetables, Cucurbit",9B,Squash,0.2,60.0,38.0,0.688,0.09,0.013999999999999999,,,1.0,TN,,,19-Apr,27-Apr,5-May,18-May,1-Jun,21-Jun,28-Jun,16-Jul,,,,,,,,,3991.0,1.0,under,0.7290000000000001,2351.0,4094.0,1,74,83,88,90,64,74,81,85
4892,222,Squash,60,Vegetables and ground fruit,"Vegetables, Cucurbit","Vegetables, Cucurbit",9B,Squash,0.2,60.0,38.0,0.688,0.09,0.013999999999999999,,,1.0,TX,,,10-Apr,25-Apr,9-May,16-May,30-May,18-Jun,7-Jul,14-Jul,,,,,,,,,3992.0,1.0,under,0.999,30187.0,32834.0,1,74,83,88,90,64,74,81,85
4893,222,Squash,60,Vegetables and ground fruit,"Vegetables, Cucurbit","Vegetables, Cucurbit",9B,Squash,0.2,60.0,38.0,0.688,0.09,0.013999999999999999,,,1.0,UT,,,14-Apr,1-May,17-May,27-May,16-Jun,5-Jul,14-Jul,21-Jul,,,,,,,,,3993.0,1.0,over,1.0,2124.0,1721.0,1,74,83,88,90,64,74,81,85
4894,222,Squash,60,Vegetables and ground fruit,"Vegetables, Cucurbit","Vegetables, Cucurbit",9B,Squash,0.2,60.0,38.0,0.688,0.09,0.013999999999999999,,,1.0,VT,,,10-Apr,19-Apr,1-May,18-May,25-May,8-Jun,25-Jun,8-Jul,,,,,,,,,3994.0,1.0,over,0.6890000000000001,925.0,381.0,1,74,83,88,90,64,74,81,85
4895,222,Squash,60,Vegetables and ground fruit,"Vegetables, Cucurbit","Vegetables, Cucurbit",9B,Squash,0.2,60.0,38.0,0.688,0.09,0.013999999999999999,,,1.0,VA,,,14-Apr,25-Apr,12-May,21-May,31-May,17-Jun,5-Jul,14-Jul,,,,,,,,,3995.0,1.0,over,0.623,4820.0,2612.0,1,74,83,88,90,64,74,81,85
4896,222,Squash,60,Vegetables and ground fruit,"Vegetables, Cucurbit","Vegetables, Cucurbit",9B,Squash,0.2,60.0,38.0,0.688,0.09,0.013999999999999999,,,1.0,WA,,,11-Apr,1-May,21-May,9-Jun,22-Jun,6-Jul,21-Jul,31-Jul,,,,,,,,,3996.0,1.0,over,0.999,258992.0,10354.0,1,74,83,88,90,64,74,81,85
4897,222,Squash,60,Vegetables and ground fruit,"Vegetables, Cucurbit","Vegetables, Cucurbit",9B,Squash,0.2,60.0,38.0,0.688,0.09,0.013999999999999999,,,1.0,WV,,,19-Apr,5-May,24-May,8-Jun,25-Jun,11-Jul,29-Jul,9-Aug,,,,,,,,,3997.0,1.0,under,0.639,184.0,241.0,1,74,83,88,90,64,74,81,85
4898,222,Squash,60,Vegetables and ground fruit,"Vegetables, Cucurbit","Vegetables, Cucurbit",9B,Squash,0.2,60.0,38.0,0.688,0.09,0.013999999999999999,,,1.0,WI,,,13-Apr,22-Apr,3-May,19-May,28-May,6-Jun,14-Jun,23-Jun,,,,,,,,,3998.0,1.0,over,0.951,192893.0,418.0,1,74,83,88,90,64,74,81,85
4899,222,Squash,60,Vegetables and ground fruit,"Vegetables, Cucurbit","Vegetables, Cucurbit",9B,Squash,0.2,60.0,38.0,0.688,0.09,0.013999999999999999,,,1.0,WY,,,13-Apr,27-Apr,5-May,14-May,1-Jun,13-Jun,3-Jul,11-Jul,,,,,,,,,3999.0,1.0,under,0.609,23.0,1065.0,1,74,83,88,90,64,74,81,85
4900,223,Apricots,70,Orchards and grapes,Stone Fruit,Stone Fruit,12-12C,Apricots,0.25,70.0,55.0,0.273,0.057999999999999996,0.013999999999999999,,,1.0,AL,,,13-Apr,25-Apr,12-May,28-May,5-Jun,19-Jun,26-Jun,3-Jul,,,,,,,,,4000.0,1.0,under,0.6990000000000001,207.0,2494.0,1,43,65,76,82,43,65,76,82
4901,223,Apricots,70,Orchards and grapes,Stone Fruit,Stone Fruit,12-12C,Apricots,0.25,70.0,55.0,0.273,0.057999999999999996,0.013999999999999999,,,1.0,AZ,,,8-Apr,27-Apr,5-May,25-May,9-Jun,20-Jun,7-Jul,17-Jul,,,,,,,,,4002.0,1.0,under,1.0,978.0,23823.0,1,43,65,76,82,43,65,76,82
4902,223,Apricots,70,Orchards and grapes,Stone Fruit,Stone Fruit,12-12C,Apricots,0.25,70.0,55.0,0.273,0.057999999999999996,0.013999999999999999,,,1.0,AR,,,14-Apr,27-Apr,12-May,1-Jun,17-Jun,1-Jul,8-Jul,19-Jul,,,,,,,,,4003.0,0.0,,0.258,20.0,1478.0,1,43,65,76,82,43,65,76,82
4903,223,Apricots,70,Orchards and grapes,Stone Fruit,Stone Fruit,12-12C,Apricots,0.25,70.0,55.0,0.273,0.057999999999999996,0.013999999999999999,,,1.0,CA,,,18-Apr,27-Apr,14-May,31-May,11-Jun,23-Jun,4-Jul,14-Jul,,,,,,,,,4004.0,1.0,under,0.999,289629.0,2286972.0,1,43,65,76,82,43,65,76,82
4904,223,Apricots,70,Orchards and grapes,Stone Fruit,Stone Fruit,12-12C,Apricots,0.25,70.0,55.0,0.273,0.057999999999999996,0.013999999999999999,,,1.0,CO,,,13-Apr,27-Apr,6-May,25-May,14-Jun,4-Jul,22-Jul,9-Aug,,,,,,,,,4005.0,1.0,over,1.0,1731.0,453.0,1,43,65,76,82,43,65,76,82
4905,223,Apricots,70,Orchards and grapes,Stone Fruit,Stone Fruit,12-12C,Apricots,0.25,70.0,55.0,0.273,0.057999999999999996,0.013999999999999999,,,1.0,CT,,,8-Apr,21-Apr,7-May,21-May,5-Jun,21-Jun,9-Jul,17-Jul,,,,,,,,,4006.0,0.0,,0.131,12.0,85.0,1,43,65,76,82,43,65,76,82
4906,223,Apricots,70,Orchards and grapes,Stone Fruit,Stone Fruit,12-12C,Apricots,0.25,70.0,55.0,0.273,0.057999999999999996,0.013999999999999999,,,1.0,DE,,,16-Apr,26-Apr,3-May,20-May,7-Jun,25-Jun,2-Jul,18-Jul,,,,,,,,,4007.0,1.0,under,0.905,17.0,304.0,1,43,65,76,82,43,65,76,82
4907,223,Apricots,70,Orchards and grapes,Stone Fruit,Stone Fruit,12-12C,Apricots,0.25,70.0,55.0,0.273,0.057999999999999996,0.013999999999999999,,,1.0,FL,,,17-Apr,25-Apr,12-May,21-May,10-Jun,24-Jun,11-Jul,18-Jul,,,,,,,,,4008.0,1.0,under,0.976,33636.0,457392.0,1,43,65,76,82,43,65,76,82
4908,223,Apricots,70,Orchards and grapes,Stone Fruit,Stone Fruit,12-12C,Apricots,0.25,70.0,55.0,0.273,0.057999999999999996,0.013999999999999999,,,1.0,GA,,,21-Apr,3-May,20-May,30-May,15-Jun,22-Jun,4-Jul,21-Jul,,,,,,,,,4009.0,1.0,under,0.8440000000000001,26734.0,73875.0,1,43,65,76,82,43,65,76,82
4909,223,Apricots,70,Orchards and grapes,Stone Fruit,Stone Fruit,12-12C,Apricots,0.25,70.0,55.0,0.273,0.057999999999999996,0.013999999999999999,,,1.0,ID,,,12-Apr,2-May,16-May,26-May,7-Jun,15-Jun,23-Jun,3-Jul,,,,,,,,,4011.0,1.0,over,1.0,7346.0,18.0,1,43,65,76,82,43,65,76,82
4910,223,Apricots,70,Orchards and grapes,Stone Fruit,Stone Fruit,12-12C,Apricots,0.25,70.0,55.0,0.273,0.057999999999999996,0.013999999999999999,,,1.0,IL,,,8-Apr,16-Apr,1-May,10-May,18-May,2-Jun,14-Jun,26-Jun,,,,,,,,,4012.0,1.0,under,0.556,7.0,97.0,1,43,65,76,82,43,65,76,82
4911,223,Apricots,70,Orchards and grapes,Stone Fruit,Stone Fruit,12-12C,Apricots,0.25,70.0,55.0,0.273,0.057999999999999996,0.013999999999999999,,,1.0,IN,,,11-Apr,24-Apr,1-May,8-May,16-May,30-May,16-Jun,30-Jun,,,,,,,,,4013.0,0.0,,0.332,76.0,306.0,1,43,65,76,82,43,65,76,82
4912,223,Apricots,70,Orchards and grapes,Stone Fruit,Stone Fruit,12-12C,Apricots,0.25,70.0,55.0,0.273,0.057999999999999996,0.013999999999999999,,,1.0,IA,,,16-Apr,23-Apr,7-May,26-May,3-Jun,23-Jun,1-Jul,13-Jul,,,,,,,,,4014.0,1.0,under,0.7340000000000001,133.0,134.0,1,43,65,76,82,43,65,76,82
4913,223,Apricots,70,Orchards and grapes,Stone Fruit,Stone Fruit,12-12C,Apricots,0.25,70.0,55.0,0.273,0.057999999999999996,0.013999999999999999,,,1.0,KS,,,13-Apr,29-Apr,7-May,23-May,5-Jun,18-Jun,8-Jul,19-Jul,,,,,,,,,4015.0,1.0,over,0.926,1685.0,1158.0,1,43,65,76,82,43,65,76,82
4914,223,Apricots,70,Orchards and grapes,Stone Fruit,Stone Fruit,12-12C,Apricots,0.25,70.0,55.0,0.273,0.057999999999999996,0.013999999999999999,,,1.0,KY,,,9-Apr,22-Apr,1-May,13-May,26-May,8-Jun,24-Jun,3-Jul,,,,,,,,,4016.0,0.0,,0.297,57.0,60.0,1,43,65,76,82,43,65,76,82
4915,223,Apricots,70,Orchards and grapes,Stone Fruit,Stone Fruit,12-12C,Apricots,0.25,70.0,55.0,0.273,0.057999999999999996,0.013999999999999999,,,1.0,LA,,,15-Apr,30-Apr,9-May,25-May,9-Jun,24-Jun,6-Jul,22-Jul,,,,,,,,,4017.0,0.0,,0.388,340.0,857.0,1,43,65,76,82,43,65,76,82
4916,223,Apricots,70,Orchards and grapes,Stone Fruit,Stone Fruit,12-12C,Apricots,0.25,70.0,55.0,0.273,0.057999999999999996,0.013999999999999999,,,1.0,ME,,,19-Apr,4-May,22-May,2-Jun,17-Jun,28-Jun,18-Jul,1-Aug,,,,,,,,,4018.0,0.0,,0.046,46.0,98.0,1,43,65,76,82,43,65,76,82
4917,223,Apricots,70,Orchards and grapes,Stone Fruit,Stone Fruit,12-12C,Apricots,0.25,70.0,55.0,0.273,0.057999999999999996,0.013999999999999999,,,1.0,MD,,,11-Apr,22-Apr,11-May,25-May,10-Jun,22-Jun,11-Jul,21-Jul,,,,,,,,,4019.0,1.0,under,0.626,207.0,1768.0,1,43,65,76,82,43,65,76,82
4918,223,Apricots,70,Orchards and grapes,Stone Fruit,Stone Fruit,12-12C,Apricots,0.25,70.0,55.0,0.273,0.057999999999999996,0.013999999999999999,,,1.0,MA,,,19-Apr,2-May,21-May,7-Jun,18-Jun,3-Jul,10-Jul,17-Jul,,,,,,,,,4020.0,1.0,under,0.615,94.0,951.0,1,43,65,76,82,43,65,76,82
4919,223,Apricots,70,Orchards and grapes,Stone Fruit,Stone Fruit,12-12C,Apricots,0.25,70.0,55.0,0.273,0.057999999999999996,0.013999999999999999,,,1.0,MI,,,11-Apr,23-Apr,12-May,19-May,3-Jun,14-Jun,29-Jun,15-Jul,,,,,,,,,4021.0,0.0,,0.303,2358.0,16168.0,1,43,65,76,82,43,65,76,82
4920,223,Apricots,70,Orchards and grapes,Stone Fruit,Stone Fruit,12-12C,Apricots,0.25,70.0,55.0,0.273,0.057999999999999996,0.013999999999999999,,,1.0,MN,,,10-Apr,28-Apr,18-May,2-Jun,18-Jun,28-Jun,13-Jul,28-Jul,,,,,,,,,4022.0,1.0,under,0.684,30.0,116.0,1,43,65,76,82,43,65,76,82
4921,223,Apricots,70,Orchards and grapes,Stone Fruit,Stone Fruit,12-12C,Apricots,0.25,70.0,55.0,0.273,0.057999999999999996,0.013999999999999999,,,1.0,MS,,,12-Apr,2-May,12-May,20-May,2-Jun,9-Jun,16-Jun,1-Jul,,,,,,,,,4023.0,1.0,under,0.545,0.0,1204.0,1,43,65,76,82,43,65,76,82
4922,223,Apricots,70,Orchards and grapes,Stone Fruit,Stone Fruit,12-12C,Apricots,0.25,70.0,55.0,0.273,0.057999999999999996,0.013999999999999999,,,1.0,MO,,,13-Apr,3-May,19-May,27-May,8-Jun,15-Jun,26-Jun,10-Jul,,,,,,,,,4024.0,0.0,,0.09,2.0,361.0,1,43,65,76,82,43,65,76,82
4923,223,Apricots,70,Orchards and grapes,Stone Fruit,Stone Fruit,12-12C,Apricots,0.25,70.0,55.0,0.273,0.057999999999999996,0.013999999999999999,,,1.0,MT,,,12-Apr,19-Apr,26-Apr,7-May,15-May,24-May,8-Jun,27-Jun,,,,,,,,,4025.0,1.0,under,1.0,354.0,542.0,1,43,65,76,82,43,65,76,82
4924,223,Apricots,70,Orchards and grapes,Stone Fruit,Stone Fruit,12-12C,Apricots,0.25,70.0,55.0,0.273,0.057999999999999996,0.013999999999999999,,,1.0,NE,,,20-Apr,4-May,14-May,1-Jun,21-Jun,28-Jun,7-Jul,15-Jul,,,,,,,,,4026.0,1.0,under,0.579,0.0,33.0,1,43,65,76,82,43,65,76,82
4925,223,Apricots,70,Orchards and grapes,Stone Fruit,Stone Fruit,12-12C,Apricots,0.25,70.0,55.0,0.273,0.057999999999999996,0.013999999999999999,,,1.0,NV,,,8-Apr,18-Apr,2-May,17-May,4-Jun,11-Jun,23-Jun,4-Jul,,,,,,,,,4027.0,1.0,under,1.0,6.0,1197.0,1,43,65,76,82,43,65,76,82
4926,223,Apricots,70,Orchards and grapes,Stone Fruit,Stone Fruit,12-12C,Apricots,0.25,70.0,55.0,0.273,0.057999999999999996,0.013999999999999999,,,1.0,NH,,,14-Apr,23-Apr,30-Apr,20-May,5-Jun,14-Jun,1-Jul,8-Jul,,,,,,,,,4028.0,1.0,under,0.696,17.0,597.0,1,43,65,76,82,43,65,76,82
4927,223,Apricots,70,Orchards and grapes,Stone Fruit,Stone Fruit,12-12C,Apricots,0.25,70.0,55.0,0.273,0.057999999999999996,0.013999999999999999,,,1.0,NJ,,,13-Apr,28-Apr,11-May,21-May,9-Jun,26-Jun,6-Jul,15-Jul,,,,,,,,,4029.0,1.0,under,0.6990000000000001,185.0,2486.0,1,43,65,76,82,43,65,76,82
4928,223,Apricots,70,Orchards and grapes,Stone Fruit,Stone Fruit,12-12C,Apricots,0.25,70.0,55.0,0.273,0.057999999999999996,0.013999999999999999,,,1.0,NM,,,14-Apr,28-Apr,18-May,7-Jun,17-Jun,3-Jul,20-Jul,28-Jul,,,,,,,,,4030.0,1.0,under,1.0,5111.0,40307.0,1,43,65,76,82,43,65,76,82
4929,223,Apricots,70,Orchards and grapes,Stone Fruit,Stone Fruit,12-12C,Apricots,0.25,70.0,55.0,0.273,0.057999999999999996,0.013999999999999999,,,1.0,NY,,,16-Apr,3-May,18-May,25-May,2-Jun,16-Jun,4-Jul,18-Jul,,,,,,,,,4031.0,1.0,under,0.483,1502.0,5437.0,1,43,65,76,82,43,65,76,82
4930,223,Apricots,70,Orchards and grapes,Stone Fruit,Stone Fruit,12-12C,Apricots,0.25,70.0,55.0,0.273,0.057999999999999996,0.013999999999999999,,,1.0,NC,,,16-Apr,23-Apr,10-May,28-May,17-Jun,24-Jun,4-Jul,14-Jul,,,,,,,,,4032.0,1.0,over,0.787,998.0,207.0,1,43,65,76,82,43,65,76,82
4931,223,Apricots,70,Orchards and grapes,Stone Fruit,Stone Fruit,12-12C,Apricots,0.25,70.0,55.0,0.273,0.057999999999999996,0.013999999999999999,,,1.0,ND,,,17-Apr,1-May,15-May,24-May,2-Jun,19-Jun,7-Jul,23-Jul,,,,,,,,,4033.0,1.0,under,1.0,0.0,21.0,1,43,65,76,82,43,65,76,82
4932,223,Apricots,70,Orchards and grapes,Stone Fruit,Stone Fruit,12-12C,Apricots,0.25,70.0,55.0,0.273,0.057999999999999996,0.013999999999999999,,,1.0,OH,,,14-Apr,3-May,13-May,22-May,7-Jun,14-Jun,21-Jun,11-Jul,,,,,,,,,4034.0,0.0,,0.234,177.0,253.0,1,43,65,76,82,43,65,76,82
4933,223,Apricots,70,Orchards and grapes,Stone Fruit,Stone Fruit,12-12C,Apricots,0.25,70.0,55.0,0.273,0.057999999999999996,0.013999999999999999,,,1.0,OK,,,20-Apr,28-Apr,5-May,23-May,1-Jun,11-Jun,1-Jul,18-Jul,,,,,,,,,4035.0,1.0,under,0.897,326.0,1774.0,1,43,65,76,82,43,65,76,82
4934,223,Apricots,70,Orchards and grapes,Stone Fruit,Stone Fruit,12-12C,Apricots,0.25,70.0,55.0,0.273,0.057999999999999996,0.013999999999999999,,,1.0,OR,,,11-Apr,22-Apr,29-Apr,8-May,24-May,1-Jun,16-Jun,30-Jun,,,,,,,,,4036.0,1.0,over,0.857,25884.0,16814.0,1,43,65,76,82,43,65,76,82
4935,223,Apricots,70,Orchards and grapes,Stone Fruit,Stone Fruit,12-12C,Apricots,0.25,70.0,55.0,0.273,0.057999999999999996,0.013999999999999999,,,1.0,PA,,,17-Apr,27-Apr,15-May,30-May,15-Jun,5-Jul,15-Jul,31-Jul,,,,,,,,,4037.0,0.0,,0.149,185.0,2576.0,1,43,65,76,82,43,65,76,82
